order_item_id,order_id,product_id,quantity,unit_price,discount,profit
5916,2655,41,1,770.66,0.05,265.13
5917,2655,89,1,653.72,0.1,242.16
5918,2656,189,1,338.32,0.0,108.02
5919,2656,90,1,120.0,0.15,19.32
5920,2656,109,1,30.29,0.3,7.41
5921,2657,186,1,493.82,0.15,187.51
5922,2657,114,1,397.92,0.3,55.06
5923,2657,43,1,707.04,0.0,273.67
5924,2658,172,1,725.55,0.15,279.48
5925,2658,129,2,346.58,0.3,138.51
5926,2658,78,2,360.84,0.15,157.63
5927,2658,2,1,326.77,0.2,81.29
5928,2658,127,1,811.48,0.25,148.82
5929,2659,134,1,347.96,0.15,140.83
5930,2660,117,2,97.02,0.0,73.3
5931,2661,49,1,514.34,0.2,155.35
5932,2661,12,1,336.42,0.0,154.03
5933,2662,137,1,407.84,0.05,198.94
5934,2662,28,1,150.83,0.0,79.9
5935,2662,82,2,676.62,0.0,758.58
5936,2663,134,1,347.96,0.3,88.63
5937,2663,86,2,90.41,0.0,49.44
5938,2664,186,1,493.82,0.1,212.2
5939,2665,122,1,805.87,0.05,439.69
5940,2666,110,1,586.81,0.0,331.68
5941,2667,136,1,928.76,0.3,232.77
5942,2667,96,1,1064.23,0.3,306.89
5943,2667,56,1,232.67,0.2,56.48
5944,2668,196,1,366.82,0.0,167.51
5945,2668,133,1,893.47,0.2,240.42
5946,2668,32,1,198.1,0.2,59.55
5947,2669,103,1,358.44,0.15,110.33
5948,2670,90,2,120.0,0.15,38.64
5949,2670,145,1,57.55,0.0,33.74
5950,2670,92,1,565.89,0.25,61.21
5951,2670,115,1,265.0,0.0,146.43
5952,2670,63,1,996.53,0.0,578.44
5953,2671,46,1,393.07,0.3,42.03
5954,2672,189,1,338.32,0.3,6.52
5955,2672,129,2,346.58,0.15,242.49
5956,2672,141,1,761.48,0.0,437.3
5957,2673,125,1,938.93,0.15,390.72
5958,2674,162,1,551.2,0.0,330.2
5959,2674,39,1,598.55,0.0,240.76
5960,2674,12,1,336.42,0.1,120.39
5961,2675,16,2,44.1,0.1,14.78
5962,2676,30,1,134.37,0.3,39.31
5963,2676,104,1,713.08,0.2,268.31
5964,2677,30,1,134.37,0.2,52.75
5965,2677,23,3,195.19,0.0,166.53
5966,2677,88,1,575.98,0.1,283.94
5967,2678,71,1,715.66,0.15,268.62
5968,2679,11,2,584.44,0.1,381.31
5969,2680,78,2,360.84,0.3,49.38
5970,2680,9,1,112.42,0.0,60.47
5971,2681,6,2,703.95,0.0,523.9
5972,2681,104,2,713.08,0.2,536.63
5973,2682,79,1,64.7,0.2,12.09
5974,2682,160,1,977.29,0.3,238.25
5975,2683,174,1,528.99,0.05,105.26
5976,2683,58,1,255.65,0.25,67.97
5977,2683,168,1,426.06,0.0,233.77
5978,2683,101,1,276.22,0.15,52.79
5979,2684,191,1,153.62,0.05,42.92
5980,2684,25,1,653.92,0.0,299.46
5981,2684,125,2,938.93,0.1,875.33
5982,2685,171,1,162.85,0.2,60.19
5983,2685,48,1,1112.65,0.05,562.7
5984,2685,67,1,647.26,0.0,377.14
5985,2685,70,2,96.21,0.0,83.92
5986,2686,55,1,73.39,0.3,18.83
5987,2687,180,3,679.52,0.3,153.46
5988,2688,140,1,660.28,0.15,292.78
5989,2688,189,1,338.32,0.0,108.02
5990,2688,107,1,447.92,0.2,90.14
5991,2688,127,1,811.48,0.25,148.82
5992,2689,149,1,60.25,0.25,11.79
5993,2690,128,2,337.88,0.3,129.93
5994,2691,102,1,163.8,0.0,84.28
5995,2691,105,1,553.41,0.3,47.15
5996,2691,137,1,407.84,0.0,219.33
5997,2691,144,1,378.77,0.3,51.84
5998,2691,27,1,88.29,0.0,49.07
5999,2692,65,1,939.57,0.2,298.99
6000,2693,40,1,1188.68,0.0,692.47
6001,2693,95,1,566.3,0.15,198.73
6002,2694,28,1,150.83,0.2,49.73
6003,2695,116,1,620.36,0.0,360.48
6004,2695,102,2,163.8,0.15,119.42
6005,2696,191,1,153.62,0.15,27.56
6006,2696,164,1,246.2,0.0,63.94
6007,2696,150,1,561.25,0.3,120.2
6008,2696,80,1,692.97,0.25,184.97
6009,2697,60,1,643.64,0.0,295.39
6010,2698,199,2,391.08,0.0,253.22
6011,2698,127,2,811.48,0.0,703.38
6012,2698,25,1,653.92,0.0,299.46
6013,2699,198,1,205.5,0.0,97.96
6014,2700,86,1,90.41,0.0,24.72
6015,2700,10,1,303.24,0.1,43.31
6016,2700,68,3,641.3,0.3,219.3
6017,2700,197,2,103.44,0.0,60.78
6018,2701,107,1,447.92,0.15,112.53
6019,2701,190,1,527.6,0.0,312.71
6020,2702,187,1,223.02,0.3,46.14
6021,2702,119,1,807.42,0.2,320.87
6022,2702,143,1,588.29,0.05,141.67
6023,2703,50,1,601.36,0.15,55.04
6024,2703,114,2,397.92,0.1,269.3
6025,2703,64,2,658.39,0.25,343.71
6026,2704,1,1,584.36,0.0,232.74
6027,2704,181,1,516.5,0.1,193.45
6028,2704,125,2,938.93,0.1,875.33
6029,2705,44,1,675.55,0.0,263.48
6030,2706,49,1,514.34,0.15,181.07
6031,2707,99,1,938.5,0.0,532.96
6032,2707,23,2,195.19,0.2,32.94
6033,2708,23,1,195.19,0.0,55.51
6034,2708,54,2,1082.75,0.15,861.89
6035,2708,137,1,407.84,0.0,219.33
6036,2709,91,2,963.24,0.15,642.77
6037,2709,70,2,96.21,0.25,35.81
6038,2710,95,2,566.3,0.3,227.58
6039,2710,103,1,358.44,0.3,56.57
6040,2711,166,1,162.25,0.0,82.29
6041,2711,135,1,786.28,0.0,451.93
6042,2711,45,1,796.73,0.05,322.91
6043,2711,179,1,127.27,0.0,42.29
6044,2712,55,2,73.39,0.05,74.36
6045,2712,126,1,239.83,0.25,48.48
6046,2712,136,1,928.76,0.05,464.96
6047,2713,105,1,553.41,0.25,74.82
6048,2714,110,2,586.81,0.15,487.32
6049,2714,113,2,1004.01,0.3,570.23
6050,2714,75,2,141.06,0.1,100.95
6051,2714,112,2,271.23,0.3,76.0
6052,2715,164,1,246.2,0.0,63.94
6053,2715,181,3,516.5,0.1,580.35
6054,2715,118,1,977.75,0.05,452.73
6055,2715,193,2,55.42,0.05,37.62
6056,2715,76,1,646.8,0.15,251.98
6057,2716,127,3,811.48,0.2,568.18
6058,2716,41,1,770.66,0.1,226.59
6059,2717,155,1,129.84,0.2,28.5
6060,2717,2,1,326.77,0.25,64.95
6061,2717,176,1,378.49,0.05,148.28
6062,2718,9,1,112.42,0.05,54.85
6063,2718,49,2,514.34,0.25,259.27
6064,2718,20,1,82.67,0.0,30.93
6065,2719,78,2,360.84,0.3,49.38
6066,2719,11,1,584.44,0.05,219.88
6067,2720,27,1,88.29,0.0,49.07
6068,2721,27,1,88.29,0.3,22.58
6069,2721,102,2,163.8,0.0,168.56
6070,2722,35,1,85.19,0.0,32.04
6071,2723,57,2,892.48,0.15,643.8
6072,2723,129,3,346.58,0.0,519.69
6073,2723,136,1,928.76,0.1,418.52
6074,2723,178,2,243.89,0.05,265.07
6075,2724,140,1,660.28,0.05,358.81
6076,2724,25,1,653.92,0.0,299.46
6077,2725,149,1,60.25,0.2,14.8
6078,2725,22,1,396.08,0.2,28.23
6079,2725,6,2,703.95,0.05,453.51
6080,2725,173,2,762.12,0.15,497.78
6081,2726,102,1,163.8,0.0,84.28
6082,2727,168,2,426.06,0.1,382.33
6083,2727,45,2,796.73,0.25,327.13
6084,2728,155,1,129.84,0.15,34.99
6085,2728,34,1,575.89,0.3,53.22
6086,2729,38,1,122.11,0.0,47.91
6087,2729,110,3,586.81,0.0,995.04
6088,2729,165,1,96.58,0.3,20.84
6089,2729,26,1,426.48,0.0,208.16
6090,2729,199,1,391.08,0.25,28.84
6091,2730,149,1,60.25,0.0,26.85
6092,2730,128,2,337.88,0.3,129.93
6093,2730,167,1,457.26,0.25,155.5
6094,2731,48,1,1112.65,0.2,395.8
6095,2731,109,2,30.29,0.0,33.0
6096,2732,55,1,73.39,0.0,40.85
6097,2732,108,1,268.2,0.0,158.03
6098,2732,142,1,331.65,0.05,165.39
6099,2732,24,1,20.82,0.05,8.47
6100,2732,196,1,366.82,0.25,75.81
6101,2733,72,2,635.61,0.0,589.88
6102,2734,3,1,589.12,0.0,176.18
6103,2735,14,1,902.38,0.2,356.85
6104,2736,11,1,584.44,0.0,249.1
6105,2737,73,2,675.15,0.25,358.02
6106,2737,127,1,811.48,0.3,108.25
6107,2737,74,2,191.16,0.0,225.34
6108,2737,132,1,590.43,0.0,263.88
6109,2737,84,1,574.58,0.3,0.94
6110,2738,85,2,254.51,0.0,171.72
6111,2739,54,1,1082.75,0.25,322.67
6112,2739,45,1,796.73,0.0,362.75
6113,2740,84,1,574.58,0.05,144.58
6114,2740,66,1,89.6,0.1,26.47
6115,2740,10,1,303.24,0.15,28.14
6116,2740,29,1,452.96,0.0,228.46
6117,2740,76,1,646.8,0.2,219.64
6118,2741,93,1,302.38,0.0,88.55
6119,2741,154,1,679.28,0.0,282.91
6120,2741,69,2,596.14,0.1,313.99
6121,2742,56,3,232.67,0.3,99.63
6122,2742,103,1,358.44,0.15,110.33
6123,2742,106,1,221.41,0.15,72.57
6124,2743,72,1,635.61,0.3,104.26
6125,2743,87,1,625.37,0.0,368.49
6126,2744,190,1,527.6,0.25,180.81
6127,2745,158,1,652.92,0.0,390.38
6128,2745,149,1,60.25,0.0,26.85
6129,2745,14,2,902.38,0.15,803.95
6130,2745,188,3,129.24,0.3,49.16
6131,2745,49,1,514.34,0.05,232.5
6132,2746,29,2,452.96,0.15,321.03
6133,2747,149,1,60.25,0.0,26.85
6134,2747,108,1,268.2,0.2,104.39
6135,2747,68,1,641.3,0.05,233.42
6136,2748,54,1,1082.75,0.0,593.36
6137,2748,84,2,574.58,0.2,116.79
6138,2748,48,1,1112.65,0.05,562.7
6139,2748,2,1,326.77,0.2,81.29
6140,2748,112,2,271.23,0.0,238.74
6141,2749,103,1,358.44,0.0,164.1
6142,2749,59,1,509.48,0.3,14.61
6143,2749,60,3,643.64,0.05,789.62
6144,2750,17,1,79.24,0.25,-0.84
6145,2751,150,1,561.25,0.25,148.27
6146,2752,65,1,939.57,0.15,345.96
6147,2752,12,1,336.42,0.0,154.03
6148,2752,86,1,90.41,0.0,24.72
6149,2752,196,1,366.82,0.15,112.49
6150,2753,113,1,1004.01,0.0,586.32
6151,2753,60,2,643.64,0.05,526.42
6152,2754,95,1,566.3,0.2,170.42
6153,2754,23,1,195.19,0.0,55.51
6154,2755,62,1,285.98,0.0,141.48
6155,2756,48,2,1112.65,0.3,569.07
6156,2757,97,1,232.31,0.2,22.75
6157,2757,123,1,465.22,0.2,135.45
6158,2757,26,1,426.48,0.1,165.51
6159,2758,50,2,601.36,0.25,-10.2
6160,2758,94,1,98.59,0.0,55.69
6161,2759,149,1,60.25,0.25,11.79
6162,2759,12,1,336.42,0.0,154.03
6163,2759,95,1,566.3,0.25,142.1
6164,2760,160,2,977.29,0.15,769.69
6165,2760,159,1,413.67,0.0,228.75
6166,2760,127,1,811.48,0.25,148.82
6167,2760,178,2,243.89,0.3,143.13
6168,2761,135,2,786.28,0.0,903.86
6169,2761,153,1,592.19,0.3,-23.4
6170,2762,26,2,426.48,0.0,416.32
6171,2762,123,1,465.22,0.1,181.97
6172,2762,28,1,150.83,0.1,64.82
6173,2762,82,1,676.62,0.1,311.63
6174,2763,129,2,346.58,0.2,207.83
6175,2763,80,1,692.97,0.0,358.21
6176,2763,94,2,98.59,0.05,101.52
6177,2764,190,2,527.6,0.1,519.9
6178,2764,121,1,85.94,0.0,39.59
6179,2765,103,1,358.44,0.15,110.33
6180,2765,153,1,592.19,0.3,-23.4
6181,2765,83,1,26.54,0.0,15.15
6182,2766,2,2,326.77,0.0,293.28
6183,2767,104,1,713.08,0.05,375.28
6184,2767,23,1,195.19,0.0,55.51
6185,2767,119,1,807.42,0.0,482.35
6186,2767,8,1,945.14,0.3,220.24
6187,2768,24,1,20.82,0.3,3.26
6188,2769,167,1,457.26,0.0,269.81
6189,2769,23,2,195.19,0.15,52.46
6190,2770,98,3,357.22,0.2,312.65
6191,2770,92,1,565.89,0.0,202.68
6192,2771,17,1,79.24,0.15,7.08
6193,2772,34,2,575.89,0.0,451.98
6194,2773,113,2,1004.01,0.0,1172.64
6195,2773,142,1,331.65,0.1,148.81
6196,2773,39,1,598.55,0.0,240.76
6197,2774,170,3,222.94,0.0,254.01
6198,2774,182,2,192.42,0.1,158.58
6199,2775,122,1,805.87,0.2,318.81
6200,2775,82,1,676.62,0.3,176.3
6201,2775,75,1,141.06,0.05,57.53
6202,2775,169,3,190.02,0.0,173.13
6203,2776,76,2,646.8,0.0,698.0
6204,2776,33,1,354.06,0.3,37.75
6205,2777,15,1,184.07,0.15,34.99
6206,2778,180,1,679.52,0.0,255.01
6207,2779,177,1,457.66,0.15,150.75
6208,2780,193,1,55.42,0.2,10.5
6209,2781,49,2,514.34,0.05,465.01
6210,2782,111,2,46.14,0.1,44.69
6211,2783,81,1,1109.89,0.15,448.89
6212,2783,3,1,589.12,0.1,117.27
6213,2784,177,2,457.66,0.25,209.97
6214,2785,168,1,426.06,0.2,148.56
6215,2785,27,2,88.29,0.05,89.31
6216,2785,58,1,255.65,0.0,131.88
6217,2785,165,2,96.58,0.3,41.67
6218,2785,173,1,762.12,0.0,363.21
6219,2786,138,1,454.06,0.15,114.28
6220,2786,110,1,586.81,0.2,214.32
6221,2787,143,2,588.29,0.3,-10.81
6222,2788,4,1,487.11,0.15,190.65
6223,2789,72,1,635.61,0.1,231.38
6224,2789,164,2,246.2,0.05,103.26
6225,2790,180,1,679.52,0.25,85.13
6226,2791,195,1,337.1,0.0,147.79
6227,2792,110,1,586.81,0.15,243.66
6228,2793,93,2,302.38,0.0,177.1
6229,2794,180,1,679.52,0.0,255.01
6230,2794,124,2,313.44,0.05,260.44
6231,2794,82,1,676.62,0.0,379.29
6232,2795,30,1,134.37,0.25,46.03
6233,2795,133,1,893.47,0.0,419.11
6234,2795,84,2,574.58,0.15,174.25
6235,2795,160,1,977.29,0.0,531.44
6236,2796,169,1,190.02,0.15,29.21
6237,2796,91,1,963.24,0.0,465.87
6238,2797,136,1,928.76,0.0,511.4
6239,2797,69,1,596.14,0.3,37.77
6240,2798,53,2,38.13,0.0,21.08
6241,2799,110,2,586.81,0.0,663.36
6242,2800,89,2,653.72,0.0,615.06
6243,2801,185,2,539.54,0.2,214.2
6244,2801,186,1,493.82,0.25,138.12
6245,2801,163,1,103.04,0.0,53.81
6246,2802,137,2,407.84,0.0,438.66
6247,2802,189,1,338.32,0.05,91.1
6248,2803,32,1,198.1,0.0,99.17
6249,2804,150,1,561.25,0.3,120.2
6250,2804,86,1,90.41,0.0,24.72
6251,2805,21,1,685.17,0.2,158.05
6252,2806,36,1,539.05,0.05,97.89
6253,2806,89,1,653.72,0.15,209.47
6254,2807,110,1,586.81,0.0,331.68
6255,2807,32,3,198.1,0.1,238.08
6256,2807,109,1,30.29,0.1,13.47
6257,2807,45,2,796.73,0.25,327.13
6258,2808,127,1,811.48,0.25,148.82
6259,2808,49,1,514.34,0.25,129.63
6260,2808,37,2,413.44,0.0,452.34
6261,2809,26,1,426.48,0.1,165.51
6262,2809,174,1,528.99,0.25,-0.54
6263,2809,80,1,692.97,0.25,184.97
6264,2809,185,1,539.54,0.15,134.08
6265,2810,117,1,97.02,0.1,26.95
6266,2810,17,1,79.24,0.0,18.97
6267,2811,170,3,222.94,0.0,254.01
6268,2811,85,2,254.51,0.15,95.37
6269,2811,146,1,69.07,0.3,19.58
6270,2811,35,1,85.19,0.05,27.78
6271,2811,58,1,255.65,0.0,131.88
6272,2812,118,1,977.75,0.0,501.62
6273,2812,150,1,561.25,0.0,288.58
6274,2813,175,1,434.86,0.0,125.01
6275,2813,19,1,500.02,0.15,174.06
6276,2814,169,2,190.02,0.0,115.42
6277,2815,54,1,1082.75,0.0,593.36
6278,2816,49,2,514.34,0.0,516.44
6279,2816,96,1,1064.23,0.1,519.74
6280,2817,148,3,955.85,0.1,1168.67
6281,2817,72,2,635.61,0.0,589.88
6282,2818,36,2,539.05,0.0,249.68
6283,2819,44,2,675.55,0.3,121.63
6284,2820,64,2,658.39,0.25,343.71
6285,2820,135,1,786.28,0.1,373.3
6286,2821,27,1,88.29,0.0,49.07
6287,2822,91,1,963.24,0.0,465.87
6288,2822,144,1,378.77,0.0,165.47
6289,2822,113,1,1004.01,0.3,285.12
6290,2822,133,1,893.47,0.2,240.42
6291,2822,53,1,38.13,0.3,-0.9
6292,2823,153,1,592.19,0.0,154.26
6293,2824,160,1,977.29,0.25,287.12
6294,2824,60,2,643.64,0.1,462.05
6295,2825,154,1,679.28,0.05,248.95
6296,2826,51,1,591.25,0.25,203.39
6297,2826,114,2,397.92,0.05,309.09
6298,2827,25,2,653.92,0.25,271.96
6299,2827,58,1,255.65,0.1,106.32
6300,2828,102,1,163.8,0.15,59.71
6301,2828,44,1,675.55,0.0,263.48
6302,2829,125,1,938.93,0.05,484.61
6303,2829,4,2,487.11,0.15,381.31
6304,2830,130,2,157.4,0.1,136.94
6305,2830,133,1,893.47,0.0,419.11
6306,2830,34,1,575.89,0.3,53.22
6307,2831,143,2,588.29,0.05,283.33
6308,2832,83,2,26.54,0.0,30.3
6309,2832,15,2,184.07,0.3,14.76
6310,2833,124,1,313.44,0.3,51.86
6311,2834,88,2,575.98,0.05,625.48
6312,2834,132,1,590.43,0.15,175.32
6313,2834,125,1,938.93,0.1,437.67
6314,2835,61,1,250.73,0.0,124.5
6315,2836,5,1,544.75,0.25,170.77
6316,2836,98,1,357.22,0.2,104.22
6317,2837,60,1,643.64,0.0,295.39
6318,2838,179,3,127.27,0.15,69.6
6319,2838,24,1,20.82,0.05,8.47
6320,2838,27,1,88.29,0.05,44.66
6321,2839,186,2,493.82,0.1,424.4
6322,2839,30,1,134.37,0.05,72.9
6323,2840,160,3,977.29,0.0,1594.32
6324,2840,20,2,82.67,0.05,53.59
6325,2841,162,1,551.2,0.2,219.96
6326,2841,167,1,457.26,0.3,132.63
6327,2842,14,1,902.38,0.15,401.97
6328,2842,4,1,487.11,0.0,263.72
6329,2843,25,1,653.92,0.1,234.07
6330,2843,101,1,276.22,0.1,66.6
6331,2844,111,1,46.14,0.25,15.43
6332,2845,93,2,302.38,0.15,86.39
6333,2846,109,2,30.29,0.0,33.0
6334,2847,156,1,726.59,0.05,370.71
6335,2847,7,1,426.24,0.25,67.47
6336,2848,31,1,647.79,0.25,193.48
6337,2848,34,3,575.89,0.0,677.97
6338,2849,123,2,465.22,0.0,456.98
6339,2849,141,2,761.48,0.15,646.16
6340,2850,180,2,679.52,0.3,102.31
6341,2850,83,1,26.54,0.2,9.84
6342,2850,3,1,589.12,0.1,117.27
6343,2851,112,1,271.23,0.25,51.56
6344,2852,191,1,153.62,0.25,12.2
6345,2852,179,1,127.27,0.0,42.29
6346,2852,185,1,539.54,0.15,134.08
6347,2852,138,1,454.06,0.15,114.28
6348,2852,200,2,223.07,0.15,199.96
6349,2853,171,2,162.85,0.1,152.95
6350,2853,84,1,574.58,0.0,173.31
6351,2853,108,1,268.2,0.2,104.39
6352,2853,124,1,313.44,0.15,98.87
6353,2854,153,1,592.19,0.0,154.26
6354,2854,174,1,528.99,0.1,78.81
6355,2855,21,2,685.17,0.3,179.06
6356,2855,78,1,360.84,0.25,42.73
6357,2855,9,1,112.42,0.0,60.47
6358,2855,90,2,120.0,0.1,50.64
6359,2856,92,3,565.89,0.0,608.04
6360,2856,80,1,692.97,0.1,288.91
6361,2856,133,1,893.47,0.1,329.76
6362,2856,66,2,89.6,0.1,52.94
6363,2856,2,2,326.77,0.1,227.93
6364,2857,99,2,938.5,0.1,878.22
6365,2857,136,2,928.76,0.3,465.54
6366,2858,90,1,120.0,0.1,25.32
6367,2858,44,3,675.55,0.3,182.44
6368,2858,93,1,302.38,0.0,88.55
6369,2859,102,1,163.8,0.0,84.28
6370,2859,109,1,30.29,0.05,14.99
6371,2859,35,1,85.19,0.25,10.74
6372,2859,81,1,1109.89,0.0,615.37
6373,2860,130,1,157.4,0.0,84.21
6374,2861,99,1,938.5,0.15,392.19
6375,2861,91,1,963.24,0.0,465.87
6376,2861,46,1,393.07,0.15,100.99
6377,2862,79,1,64.7,0.0,25.03
6378,2862,62,1,285.98,0.0,141.48
6379,2863,66,1,89.6,0.1,26.47
6380,2863,19,1,500.02,0.25,124.05
6381,2863,162,2,551.2,0.2,439.92
6382,2864,198,1,205.5,0.05,87.68
6383,2864,26,2,426.48,0.0,416.32
6384,2864,161,2,607.74,0.0,517.26
6385,2864,11,1,584.44,0.2,132.21
6386,2865,42,1,344.56,0.2,41.82
6387,2865,93,1,302.38,0.3,-2.16
6388,2866,75,1,141.06,0.2,36.37
6389,2867,195,2,337.1,0.3,93.32
6390,2868,195,1,337.1,0.1,114.08
6391,2868,47,1,460.0,0.3,124.34
6392,2869,131,2,859.46,0.0,902.0
6393,2870,62,1,285.98,0.1,112.88
6394,2870,114,2,397.92,0.0,348.88
6395,2870,162,2,551.2,0.25,384.8
6396,2870,33,2,354.06,0.15,181.72
6397,2871,24,2,20.82,0.1,14.86
6398,2871,184,1,730.61,0.0,401.56
6399,2871,69,1,596.14,0.1,157.0
6400,2871,77,1,512.73,0.3,148.93
6401,2871,136,1,928.76,0.2,325.65
6402,2872,149,1,60.25,0.1,20.83
6403,2873,129,1,346.58,0.25,86.59
6404,2873,127,2,811.48,0.25,297.64
6405,2874,164,2,246.2,0.2,29.4
6406,2874,173,2,762.12,0.25,345.36
6407,2875,116,1,620.36,0.0,360.48
6408,2875,136,1,928.76,0.0,511.4
6409,2875,12,2,336.42,0.25,139.85
6410,2875,83,1,26.54,0.0,15.15
6411,2876,147,1,743.61,0.25,246.19
6412,2876,115,1,265.0,0.2,93.43
6413,2876,79,2,64.7,0.0,50.06
6414,2877,154,2,679.28,0.0,565.82
6415,2877,49,1,514.34,0.1,206.79
6416,2878,148,1,955.85,0.05,437.35
6417,2879,112,2,271.23,0.25,103.12
6418,2880,4,1,487.11,0.25,141.94
6419,2880,136,1,928.76,0.0,511.4
6420,2880,91,1,963.24,0.15,321.38
6421,2881,112,2,271.23,0.2,130.25
6422,2881,188,1,129.24,0.1,42.24
6423,2881,55,2,73.39,0.25,45.01
6424,2882,124,1,313.44,0.15,98.87
6425,2882,29,2,452.96,0.25,230.44
6426,2883,15,1,184.07,0.0,62.6
6427,2883,35,1,85.19,0.1,23.52
6428,2883,94,1,98.59,0.1,45.83
6429,2883,192,1,52.0,0.3,15.04
6430,2884,83,1,26.54,0.05,13.82
6431,2884,34,1,575.89,0.1,168.4
6432,2885,141,2,761.48,0.25,493.86
6433,2885,69,1,596.14,0.2,97.38
6434,2885,92,1,565.89,0.15,117.8
6435,2885,87,1,625.37,0.0,368.49
6436,2886,86,1,90.41,0.15,11.16
6437,2887,200,1,223.07,0.25,77.67
6438,2887,3,1,589.12,0.0,176.18
6439,2887,176,1,378.49,0.15,110.43
6440,2887,116,1,620.36,0.3,174.37
6441,2887,42,1,344.56,0.3,7.36
6442,2888,70,2,96.21,0.2,45.44
6443,2888,41,2,770.66,0.0,607.32
6444,2889,109,2,30.29,0.3,14.83
6445,2890,163,1,103.04,0.25,28.05
6446,2891,79,1,64.7,0.1,18.56
6447,2891,68,1,641.3,0.15,169.29
6448,2892,124,1,313.44,0.2,83.2
6449,2893,111,1,46.14,0.25,15.43
6450,2893,91,1,963.24,0.1,369.55
6451,2893,58,1,255.65,0.25,67.97
6452,2894,74,1,191.16,0.0,112.67
6453,2895,100,2,644.39,0.2,414.2
6454,2895,50,1,601.36,0.0,145.24
6455,2896,176,1,378.49,0.15,110.43
6456,2896,121,1,85.94,0.2,22.4
6457,2896,45,1,796.73,0.15,243.24
6458,2896,88,1,575.98,0.25,197.55
6459,2897,123,1,465.22,0.05,205.23
6460,2897,160,1,977.29,0.0,531.44
6461,2898,17,1,79.24,0.1,11.05
6462,2899,149,1,60.25,0.25,11.79
6463,2899,5,1,544.75,0.0,306.96
6464,2899,37,2,413.44,0.2,286.96
6465,2900,184,2,730.61,0.1,657.0
6466,2900,45,1,796.73,0.0,362.75
6467,2901,24,1,20.82,0.15,6.39
6468,2901,179,2,127.27,0.0,84.58
6469,2902,178,1,243.89,0.1,120.34
6470,2903,68,1,641.3,0.0,265.49
6471,2903,11,1,584.44,0.3,73.77
6472,2904,154,1,679.28,0.15,181.02
6473,2904,25,1,653.92,0.0,299.46
6474,2905,168,1,426.06,0.0,233.77
6475,2905,38,3,122.11,0.2,70.46
6476,2905,8,3,945.14,0.2,944.26
6477,2905,49,1,514.34,0.1,206.79
6478,2905,60,1,643.64,0.1,231.03
6479,2906,143,2,588.29,0.15,165.67
6480,2906,173,2,762.12,0.1,574.0
6481,2906,54,2,1082.75,0.3,537.07
6482,2907,99,1,938.5,0.25,298.33
6483,2907,63,1,996.53,0.3,279.48
6484,2908,84,2,574.58,0.0,346.62
6485,2908,14,2,902.38,0.0,1074.66
6486,2909,122,3,805.87,0.05,1319.06
6487,2909,35,2,85.19,0.2,30.0
6488,2909,176,1,378.49,0.0,167.2
6489,2909,21,2,685.17,0.15,384.61
6490,2910,41,1,770.66,0.0,303.66
6491,2910,109,1,30.29,0.1,13.47
6492,2911,180,1,679.52,0.0,255.01
6493,2911,131,1,859.46,0.3,193.16
6494,2911,63,2,996.53,0.25,658.62
6495,2912,62,1,285.98,0.3,55.69
6496,2912,188,1,129.24,0.1,42.24
6497,2913,21,1,685.17,0.3,89.53
6498,2913,44,1,675.55,0.1,195.93
6499,2913,135,1,786.28,0.3,216.05
6500,2913,112,1,271.23,0.0,119.37
6501,2914,5,1,544.75,0.0,306.96
6502,2915,159,1,413.67,0.1,187.38
6503,2915,98,1,357.22,0.15,122.08
6504,2916,20,1,82.67,0.0,30.93
6505,2916,171,1,162.85,0.0,92.76
6506,2917,181,2,516.5,0.25,231.95
6507,2918,146,1,69.07,0.1,33.39
6508,2918,18,1,136.63,0.05,29.46
6509,2918,35,1,85.19,0.0,32.04
6510,2919,113,2,1004.01,0.1,971.84
6511,2919,136,1,928.76,0.05,464.96
6512,2920,82,1,676.62,0.15,277.8
6513,2920,8,1,945.14,0.0,503.78
6514,2920,21,1,685.17,0.0,295.08
6515,2921,185,1,539.54,0.25,80.12
6516,2921,83,2,26.54,0.0,30.3
6517,2921,131,2,859.46,0.25,472.27
6518,2921,78,1,360.84,0.0,132.94
6519,2922,184,1,730.61,0.1,328.5
6520,2922,17,1,79.24,0.0,18.97
6521,2922,171,2,162.85,0.25,104.09
6522,2923,8,3,945.14,0.0,1511.34
6523,2923,128,1,337.88,0.0,166.33
6524,2924,180,1,679.52,0.05,221.03
6525,2924,114,2,397.92,0.25,149.92
6526,2924,55,2,73.39,0.0,81.7
6527,2925,2,1,326.77,0.1,113.96
6528,2926,106,1,221.41,0.3,39.36
6529,2926,41,1,770.66,0.0,303.66
6530,2927,41,1,770.66,0.0,303.66
6531,2927,186,1,493.82,0.05,236.89
6532,2927,174,1,528.99,0.15,52.36
6533,2927,67,1,647.26,0.2,247.69
6534,2928,14,2,902.38,0.1,894.18
6535,2928,44,1,675.55,0.3,60.81
6536,2928,167,2,457.26,0.1,448.17
6537,2928,81,2,1109.89,0.0,1230.74
6538,2929,143,2,588.29,0.0,342.16
6539,2930,9,2,112.42,0.05,109.7
6540,2930,78,2,360.84,0.0,265.88
6541,2930,87,1,625.37,0.15,274.68
6542,2930,14,1,902.38,0.2,356.85
6543,2930,22,1,396.08,0.0,107.45
6544,2931,154,1,679.28,0.1,214.98
6545,2931,200,2,223.07,0.25,155.35
6546,2932,156,1,726.59,0.3,189.06
6547,2932,112,2,271.23,0.15,157.37
6548,2932,107,1,447.92,0.15,112.53
